row_id,cgid,label,description
198,14260,MD,Read Only
199,14261,SW,Social Worker
200,14262,STD,Social Worker
201,14263,RO,Read Only
202,14264,RN,Read Only
203,14265,NP,RN
204,14266,RN,RN
205,14267,RO,Read Only
206,14268,MD,Read Only
207,14269,MDs,Resident/Fellow/PA/NP
208,14270,SNP,Resident/Fellow/PA/NP
209,14271,MD,Read Only
210,14272,MD,Read Only
211,14273,MD,Read Only
212,14274,RN,Read Only
213,14275,MD,Read Only
214,14276,MD,Read Only
215,14277,RN,Read Only
216,14278,MD,Read Only
217,14279,MD,Read Only
218,14280,MD,Read Only
219,14281,ajm,Resident/Fellow/PA/NP
220,14282,RN,Resident/Fellow/PA/NP
221,14283,OTR/L,Resident/Fellow/PA/NP
222,14284,RN,RN
223,14285,RO,Read Only
224,14286,PCT,Read Only
225,14287,MD,Resident/Fellow/PA/NP
357,14288,RO,Read Only
358,14289,RPh,Read Only
359,14290,DI,Dietitian
360,14291,MD,Dietitian
361,14292,RO,Read Only
362,14293,LICSW,Read Only
363,14294,MD,Read Only
364,14295,RN,Read Only
365,14296,RN,Read Only
366,14297,MD,Read Only
367,14298,rn,Read Only
368,14299,PCT,Read Only
369,14300,LICSW,Read Only
370,14301,RO,Read Only
371,14302,RN,Read Only
372,14303,RO,Read Only
373,14304,RO,Read Only
374,14305,MD,Resident/Fellow/PA/NP
375,14306,Stu,Resident/Fellow/PA/NP
376,14307,Res,Resident/Fellow/PA/NP
377,14308,MedStu,Read Only
378,14309,MD,Read Only
379,14310,RO,Read Only
380,14311,MD,Read Only
381,14312,MD,Read Only
382,14313,UCO,Read Only
383,14314,Res,Resident/Fellow/PA/NP
384,14315,RD,Dietitian
385,14316,Rehab,Rehabilitation
386,14317,RN,RN
387,14318,MD,RN
388,14319,MedStu,RN
389,14320,RO,Read Only
390,14321,RO,Read Only
391,14322,RN,Read Only
392,14323,MD,Read Only
393,14324,CoWkr,Read Only
394,14325,RN,Read Only
395,14326,RO,Read Only
396,14327,MDs,Read Only
397,14328,RO,Read Only
398,14329,RRT,Read Only
399,14330,MS,Resident/Fellow/PA/NP
400,14331,MDs,Resident/Fellow/PA/NP
401,14332,RNs,RN
402,14333,MD,RN
403,14334,RT,Respiratory
404,14335,Rehab,Rehabilitation
405,14336,RO,Read Only
406,14337,MedStu,Read Only
407,14338,MDs,Read Only
408,14339,RPh,Read Only
409,14340,MD,Read Only
410,14341,MS,Read Only
411,14342,Medst,Read Only
412,14343,MD,Read Only
413,14344,RO,Read Only
414,14345,Rn,RN
415,14346,MD,RN
416,14347,MS,RN
417,14348,RO,Read Only
418,14349,RO,Read Only
419,14350,RO,Read Only
420,14351,MS,Read Only
421,14352,MD,Read Only
422,14353,DI,Dietitian
423,14354,MD,Resident/Fellow/PA/NP
424,14355,RO,Read Only
425,14356,MD,Resident/Fellow/PA/NP
426,14357,RN,RN
427,14358,MD,RN
428,14359,Res,Resident/Fellow/PA/NP
429,14360,MD,Resident/Fellow/PA/NP
430,14361,MD,Resident/Fellow/PA/NP
431,14362,MSIV,Resident/Fellow/PA/NP
432,14363,MD,Resident/Fellow/PA/NP
433,14364,RO,Read Only
434,14365,MD,Resident/Fellow/PA/NP
435,14366,SRT,Resident/Fellow/PA/NP
436,14367,RN,Resident/Fellow/PA/NP
437,14368,RO,Read Only
438,14369,RO,Read Only
439,14370,RO,Read Only
440,14371,SRT,Respiratory
441,14372,R.Ph,Respiratory
442,14373,RO,Read Only
443,14374,MD,Resident/Fellow/PA/NP
444,14375,RN,Resident/Fellow/PA/NP
445,14376,RN,Resident/Fellow/PA/NP
446,14377,RN,Resident/Fellow/PA/NP
447,14378,RO,Read Only
448,14379,RN,RN
449,14380,RO,Read Only
450,14381,RRT,Respiratory
451,14382,PhStud,Respiratory
452,14383,MD,Respiratory
453,14384,MD,Resident/Fellow/PA/NP
454,14385,MD,Resident/Fellow/PA/NP
455,14386,MD,Resident/Fellow/PA/NP
456,14387,RN,RN
457,14388,Res,Resident/Fellow/PA/NP
458,14389,MD,Resident/Fellow/PA/NP
459,14390,NSV,Resident/Fellow/PA/NP
460,14391,RO,Read Only
461,14392,RO,Read Only
462,14393,MD,Attending
463,14394,RO,Read Only
464,14395,RO,Read Only
465,14396,RO,Read Only
466,14397,RO,Read Only
467,14398,RO,Read Only
468,14399,RN,Read Only
469,14400,RO,Read Only
470,14401,RO,Read Only
471,14402,RO,Read Only
472,14403,MD,Read Only
473,14404,MD,Read Only
474,14405,MSI,Read Only
475,14406,RO,Read Only
476,14407,RO,Read Only
477,14408,AL,Respiratory
478,14409,MD,Respiratory
479,14410,RO,Read Only
480,14411,RN,RN
481,14412,MD,RN
482,14413,RN,RN
483,14414,MD,Resident/Fellow/PA/NP
484,14415,RNC,Read Only
485,14416,RO,Read Only
486,14417,MDs,Resident/Fellow/PA/NP
487,14418,RN,RN
488,14419,RN,RN
489,14420,STD,RN
490,14421,RN,RN
491,14422,RN,RN
492,14423,RO,Read Only
493,14424,MD,Read Only
494,14425,RN,Read Only
495,14426,RN,Read Only
496,14427,RN,RN
497,14428,RO,Read Only
498,14429,RN,Read Only
499,14430,RO,Read Only
500,14431,RN,RN
501,14432,RN,RN
502,14433,RN,RN
503,14434,RO,Read Only
504,14435,RN,RN
505,14436,RN,RN
506,14437,RRT,RN
507,14438,UA,UCO
508,14439,RN,UCO
509,14440,RN,Read Only
510,14441,RN,RN
511,14442,RN,RN
512,14443,RN,RN
513,14444,MDs,Resident/Fellow/PA/NP
514,14445,RO,Read Only
515,14446,MD,Attending
516,14447,MD,Attending
517,14448,MEDST,Attending
518,14449,MDs,Resident/Fellow/PA/NP
519,14450,RO,Read Only
520,14451,MD,Read Only
521,14452,MD,Read Only
522,14453,MD,Read Only
523,14454,RPh,Read Only
524,14455,MD,Read Only
525,14456,Res,Resident/Fellow/PA/NP
526,14457,RPh,Resident/Fellow/PA/NP
527,14458,MD,Resident/Fellow/PA/NP
528,14459,MD,Resident/Fellow/PA/NP
529,14460,RO,Read Only
530,14461,PCA,Read Only
531,14462,MD,Resident/Fellow/PA/NP
532,14463,RO,Read Only
533,14464,RO,Read Only
534,14465,MS,Resident/Fellow/PA/NP
535,14466,MD,Resident/Fellow/PA/NP
536,14467,STD,Read Only
537,14468,RO,Read Only
538,14469,MD,Read Only
539,14470,RN,Read Only
540,14471,RO,Read Only
541,14472,RO,Read Only
542,14473,MDs,Resident/Fellow/PA/NP
543,14474,RO,Read Only
544,14475,MD,Read Only
545,14476,MD,Read Only
546,14477,ms,Resident/Fellow/PA/NP
547,14478,Res,Resident/Fellow/PA/NP
548,14479,MD,Resident/Fellow/PA/NP
549,14480,MD,Resident/Fellow/PA/NP
550,14481,MedStu,Resident/Fellow/PA/NP
551,14482,Res,Resident/Fellow/PA/NP
552,14483,RN,RN
553,14484,R.Ph,Pharmacist
554,14485,Res,Read Only
555,14486,MDs,Resident/Fellow/PA/NP
556,14487,RO,Read Only
557,14488,RO,Read Only
558,14489,RN,Read Only
559,14490,MD,Read Only
560,14491,MedSt,Read Only
561,14492,MD,Read Only
562,14493,RO,Read Only
563,14494,MD,Resident/Fellow/PA/NP
564,14495,MD,Attending
565,14496,RO,Read Only
566,14497,RPH,Pharmacist
567,14498,RO,Read Only
568,14499,NP,Read Only
569,14500,RO,Read Only
570,14501,RO,Read Only
571,14502,RO,Read Only
572,14503,MD,Read Only
573,14504,RO,Read Only
574,14505,Res,Resident/Fellow/PA/NP
575,14506,MD,Resident/Fellow/PA/NP
576,14507,RO,Read Only
577,14508,MDs,Resident/Fellow/PA/NP
578,14509,RO,Read Only
579,14510,MD,Attending
580,14511,DI,Dietitian
581,14512,MD,Dietitian
582,14513,RO,Read Only
583,14514,Res,Resident/Fellow/PA/NP
584,14515,MD,Resident/Fellow/PA/NP
585,14516,RO,Read Only
586,14517,MD,Resident/Fellow/PA/NP
587,14518,RN,RN
588,14519,PCA,RN
589,14520,RO,Read Only
590,14521,MDs,Resident/Fellow/PA/NP
591,14522,RO,Read Only
592,14523,DI,Read Only
593,14524,MD,Resident/Fellow/PA/NP
594,14525,RO,Read Only
595,14526,MD,Read Only
596,14527,RO,Read Only
597,14528,Res,Resident/Fellow/PA/NP
598,14529,Res,Resident/Fellow/PA/NP
599,14530,Rehab,Rehabilitation
600,14531,MDs,Read Only
601,14532,RO,Read Only
602,14533,Res,Resident/Fellow/PA/NP
603,14534,MS,Resident/Fellow/PA/NP
604,14535,RPh,Resident/Fellow/PA/NP
605,14536,MD,Resident/Fellow/PA/NP
606,14537,Rehab,Rehabilitation
607,14538,RO,Read Only
608,14539,MD,Read Only
609,14540,UA,Read Only
610,14541,Res,Resident/Fellow/PA/NP
611,14542,RN,RN
612,14543,MD,Attending
613,14544,Res,Resident/Fellow/PA/NP
614,14545,MD,Resident/Fellow/PA/NP
615,14546,Res,Resident/Fellow/PA/NP
616,14547,UCO,UCO
617,14548,RN,RN
618,14549,RPH,Pharmacist
619,14550,Res,Resident/Fellow/PA/NP
620,14551,RD,Dietitian
621,14552,MD,Resident/Fellow/PA/NP
622,14553,MD,Resident/Fellow/PA/NP
1949,15949,RO,Read Only
1950,15950,MD,Read Only
1951,15951,MD,Read Only
1952,15952,DI,Read Only
1953,15953,Res,Resident/Fellow/PA/NP
1954,15954,RO,Read Only
1955,15955,RO,Read Only
1956,15956,MedSt,Read Only
1957,15957,RO,Read Only
1958,15958,RO,Read Only
1959,15959,MD,Resident/Fellow/PA/NP
1960,15960,RO,Read Only
1961,15961,MD,Read Only
1962,15962,RO,Read Only
1963,15963,RRT,Read Only
1964,15964,MD,Read Only
1965,15965,MD,Read Only
1966,15966,MD,Read Only
1967,15967,RO,Read Only
1968,15968,RN,RN
1969,15969,CoWker,RN
1970,15970,MD,RN
1971,15971,RO,Read Only
1972,15972,PCA,Read Only
1973,15973,RO,Read Only
1974,15974,RO,Read Only
1975,15975,RO,Read Only
1976,15976,MD,Read Only
1977,15977,MDs,Resident/Fellow/PA/NP
1978,15978,RN,Resident/Fellow/PA/NP
1979,15979,MD,Read Only
1980,15980,MS,Dietitian
1981,15981,Res,Resident/Fellow/PA/NP
1982,15982,RO,Read Only
1983,15983,RN,Read Only
1984,15984,RO,Read Only
1985,15985,PCA,Read Only
1986,15986,RN,Read Only
1987,15987,RO,Read Only
1988,15988,MS,Read Only
1989,15989,RO,Read Only
1990,15990,RN,Read Only
1991,15991,SRN,Read Only
1992,15992,RO,Read Only
1993,15993,MDs,Resident/Fellow/PA/NP
1994,15994,CoOpSt,Resident/Fellow/PA/NP
1995,15995,RO,Read Only
1996,15996,RN,Read Only
1997,15997,RN,RN
1998,15998,RN,RN
1999,15999,RO,Read Only
2000,16000,RO,Read Only
2001,16001,RO,Read Only
2002,16002,RO,Read Only
2003,16003,STD,Resident/Fellow/PA/NP
2004,16004,MD,Resident/Fellow/PA/NP
2005,16005,RN,Resident/Fellow/PA/NP
2006,16006,RO,Read Only
2007,16007,MD,Read Only
2008,16008,RO,Read Only
2009,16009,Nurs,RN
2010,16010,RN,RN
2011,16011,Ms,Resident/Fellow/PA/NP
2012,16012,RN,Resident/Fellow/PA/NP
2013,16013,RN,Resident/Fellow/PA/NP
2014,16014,RO,Read Only
2015,16015,RN,Read Only
2016,16016,RO,Read Only
2017,16017,RO,Read Only
2018,16018,RN,Read Only
2019,16019,MDs,Read Only
2020,16020,RN,Case Manager
2021,16021,RN,RN
2022,16022,RN,RN
2023,16023,RN,Read Only
2024,16024,RN,Read Only
2025,16025,RN,Case Manager
2026,16026,RN,Case Manager
2027,16027,RN,RN
2028,16028,RO,Read Only
2029,16029,RO,Read Only
2030,16030,Rehab,Rehabilitation
2031,16031,Res,Resident/Fellow/PA/NP
2032,16032,RD,Dietitian
2033,16033,Res,Resident/Fellow/PA/NP
2034,16034,MD,Resident/Fellow/PA/NP
2035,16035,RN,RN
2036,16036,RN,RN
2037,16037,RN,RN
2038,16038,Res,Resident/Fellow/PA/NP
2039,16039,MD,Resident/Fellow/PA/NP
2040,16040,RO,Read Only
2041,16041,RN,RN
2042,16042,RN,RN
2043,16043,RT,RN
2098,16044,RO,Read Only
2099,16045,Mds,Resident/Fellow/PA/NP
2100,16046,RO,Read Only
2101,16047,RN,Read Only
2102,16048,RO,Read Only
2103,16049,UC,Read Only
2104,16050,MDs,Resident/Fellow/PA/NP
2105,16051,MD,Resident/Fellow/PA/NP
2106,16052,MDs,Resident/Fellow/PA/NP
2107,16053,NS,RN
2108,16054,MD,RN
2109,16055,MD,Resident/Fellow/PA/NP
2110,16056,RO,Read Only
2111,16057,RN,Read Only
2112,16058,MD,Read Only
2113,16059,RO,Read Only
2114,16060,UCO,UCO
2115,16061,UCO,UCO
2116,16062,Res,Resident/Fellow/PA/NP
2117,16063,Res,Resident/Fellow/PA/NP
2118,16064,Res,Resident/Fellow/PA/NP
2119,16065,RT,Respiratory
2120,16066,MedStu,Respiratory
2121,16067,SW,Social Worker
2122,16068,MD,Attending
2123,16069,MD,Attending
2124,16070,MD,Attending
2125,16071,MD,Resident/Fellow/PA/NP
2126,16072,ISSupp,Resident/Fellow/PA/NP
2127,16073,MDs,Resident/Fellow/PA/NP
2128,16074,RO,Read Only
2129,16075,RO,Read Only
2130,16076,MDs,Resident/Fellow/PA/NP
2131,16077,MD,Resident/Fellow/PA/NP
2132,16078,MD,Resident/Fellow/PA/NP
2133,16079,Res,Resident/Fellow/PA/NP
2134,16080,MD,Resident/Fellow/PA/NP
2135,16081,MD,Resident/Fellow/PA/NP
2136,16082,MS,Resident/Fellow/PA/NP
2137,16083,RN,Resident/Fellow/PA/NP
2138,16084,MD,Resident/Fellow/PA/NP
2139,16085,MD,Resident/Fellow/PA/NP
2140,16086,MD,Resident/Fellow/PA/NP
2141,16087,MedSt,Resident/Fellow/PA/NP
2142,16088,eaw,Resident/Fellow/PA/NP
2143,16089,MD,Resident/Fellow/PA/NP
2144,16090,MD,Resident/Fellow/PA/NP
2145,16091,RO,Read Only
2146,16092,MDs,Read Only
2147,16093,RD,Dietitian
2148,16094,PA,Resident/Fellow/PA/NP
2149,16095,DI,Dietitian
2150,16096,RO,Read Only
2151,16097,RN,Read Only
2152,16098,PCA,Read Only
2153,16099,RO,Read Only
2154,16100,RO,Read Only
2155,16101,MD,Read Only
2156,16102,RN,RN
2157,16103,MD,RN
2158,16104,Res,RN
2159,16105,MD,RN
2160,16106,MDs,Resident/Fellow/PA/NP
2161,16107,MedSt,Resident/Fellow/PA/NP
2162,16108,MDs,Read Only
2163,16109,RO,Read Only
2164,16110,RO,Read Only
2165,16111,Admin,Read Only
2166,16112,SRT,Read Only
2167,16113,RA,Read Only
2168,16114,RN,Read Only
2169,16115,RO,Read Only
2170,16116,RN,Read Only
2171,16117,Res,Resident/Fellow/PA/NP
2172,16118,RN,Resident/Fellow/PA/NP
2173,16119,OTR/L,Resident/Fellow/PA/NP
2174,16120,RN,Resident/Fellow/PA/NP
2175,16121,RN,Resident/Fellow/PA/NP
2176,16122,PA,Resident/Fellow/PA/NP
2177,16123,OTR/L,Resident/Fellow/PA/NP
2178,16124,RN,Resident/Fellow/PA/NP
2179,16125,RO,Read Only
2180,16126,MD,Resident/Fellow/PA/NP
2181,16127,MD,Resident/Fellow/PA/NP
2182,16128,RO,Read Only
2183,16129,StNRS,Read Only
2184,16130,MD,Read Only
2185,16131,RN,Read Only
2186,16132,RO,Read Only
2187,16133,RN,Read Only
2188,16134,RO,Read Only
2189,16135,PCA,Read Only
2190,16136,MDs,Resident/Fellow/PA/NP
2191,16137,RO,Read Only
2192,16138,DI,Read Only
2193,16139,RN,RN
2194,16140,RN,RN
2195,16141,RO,Read Only
2196,16142,RN,Read Only
2197,16143,RO,Read Only
2198,16144,DI,Dietitian
2199,16145,MD,Resident/Fellow/PA/NP
2200,16146,RO,Read Only
2201,16147,CM,Case Manager
2202,16148,RO,Read Only
2203,16149,Res,Resident/Fellow/PA/NP
2204,16150,SW,Social Worker
2205,16151,RO,Read Only
2206,16152,MD,Read Only
2207,16153,MDs,Resident/Fellow/PA/NP
2208,16154,MD,Resident/Fellow/PA/NP
2209,16155,MD,Resident/Fellow/PA/NP
2210,16156,MD,Resident/Fellow/PA/NP
2211,16157,RO,Read Only
2212,16158,PhD,Read Only
2213,16159,MD,Read Only
2214,16160,RO,Read Only
2215,16161,MDs,Resident/Fellow/PA/NP
2216,16162,RN,Resident/Fellow/PA/NP
2217,16163,RO,Read Only
2218,16164,MD,Resident/Fellow/PA/NP
2219,16165,MDs,Resident/Fellow/PA/NP
2220,16166,MD,Resident/Fellow/PA/NP
2221,16167,MedStu,Resident/Fellow/PA/NP
2222,16168,RO,Read Only
2223,16169,MD,Resident/Fellow/PA/NP
2224,16170,Rehab,Rehabilitation
2225,16171,UCO,UCO
2226,16172,RO,Read Only
2227,16173,RO,Read Only
2731,16731,Rehab,Rehabilitation
2732,16732,RO,Read Only
2733,16733,RPH,Pharmacist
2734,16734,MD,Pharmacist
2735,16735,RN,Pharmacist
2736,16736,MD,Pharmacist
2737,16737,Rehab,Rehabilitation
2738,16738,RO,Read Only
2739,16739,Res,Resident/Fellow/PA/NP
2740,16740,MD,Attending
2741,16741,MD,Attending
2742,16742,RN,RN
2743,16743,Res,Resident/Fellow/PA/NP
2744,16744,RN,RN
2745,16745,MD,RN
2746,16746,RT,Respiratory
2747,16747,MD,Attending
2748,16748,RO,Read Only
2749,16749,Res,Resident/Fellow/PA/NP
2750,16750,Res,Resident/Fellow/PA/NP
2751,16751,Res,Resident/Fellow/PA/NP
2752,16752,Res,Resident/Fellow/PA/NP
2753,16753,Res,Resident/Fellow/PA/NP
2754,16754,RO,Read Only
2755,16755,MD,Read Only
2756,16756,RO,Read Only
2757,16757,Res,Resident/Fellow/PA/NP
2758,16758,Res,Resident/Fellow/PA/NP
2759,16759,Res,Resident/Fellow/PA/NP
2760,16760,Res,Resident/Fellow/PA/NP
2761,16761,Res,Resident/Fellow/PA/NP
2762,16762,Res,Resident/Fellow/PA/NP
2763,16763,Res,Resident/Fellow/PA/NP
2764,16764,CM,Case Manager
2765,16765,Res,Resident/Fellow/PA/NP
2766,16766,RN,RN
2767,16767,MD,RN
2768,16768,Res,Resident/Fellow/PA/NP
2769,16769,RN,Resident/Fellow/PA/NP
2770,16770,MD,Read Only
2771,16771,RPH,Pharmacist
2772,16772,RO,Read Only
2773,16773,Res,Resident/Fellow/PA/NP
2774,16774,Res,Resident/Fellow/PA/NP
2775,16775,Res,Resident/Fellow/PA/NP
2776,16776,Res,Resident/Fellow/PA/NP
2777,16777,CM,Case Manager
2778,16778,Res,Resident/Fellow/PA/NP
2779,16779,Res,Resident/Fellow/PA/NP
2780,16780,Res,Resident/Fellow/PA/NP
2781,16781,PCT,PCT/NA
2782,16782,UCO,UCO
2783,16783,Rehab,Rehabilitation
2784,16784,MD,Attending
2785,16785,Res,Resident/Fellow/PA/NP
2786,16786,RPH,Pharmacist
2787,16787,Res,Resident/Fellow/PA/NP
2788,16788,RO,Read Only
2789,16789,Rehab,Rehabilitation
2790,16790,RO,Read Only
2791,16791,MD,Read Only
2792,16792,PCT,PCT/NA
2793,16793,MD,PCT/NA
2794,16794,MD,Read Only
2795,16795,RO,Read Only
2796,16796,Res,Resident/Fellow/PA/NP
2797,16797,RN,RN
3012,17363,RO,Read Only
3013,17364,RO,Read Only
3014,17365,MD,Read Only
3015,17366,MD,Read Only
3016,17367,MD,Read Only
3017,17368,RPh,Read Only
3018,17369,MD,Read Only
3019,17370,MedStu,Resident/Fellow/PA/NP
3020,17371,MD,Resident/Fellow/PA/NP
3021,17372,MedRes,Resident/Fellow/PA/NP
3022,17373,MD,Attending
3023,17374,Res,Resident/Fellow/PA/NP
3024,17375,UCO,UCO
3025,17376,Res,Resident/Fellow/PA/NP
3026,17377,Res,Resident/Fellow/PA/NP
3027,17378,RO,Read Only
3028,17379,MD,Read Only
3029,17380,MedSt,Read Only
3030,17381,RO,Read Only
3031,17382,RO,Read Only
3032,17383,MD,Resident/Fellow/PA/NP
3033,17384,MDs,Resident/Fellow/PA/NP
3034,17385,MDs,Resident/Fellow/PA/NP
3035,17386,MD,Resident/Fellow/PA/NP
3036,17387,MD,Resident/Fellow/PA/NP
3037,17388,RO,Read Only
3038,17389,RO,Read Only
3039,17390,ms,Read Only
3040,17391,CoWork,PCT/NA
3041,17392,MD,PCT/NA
3042,17393,MD,PCT/NA
3043,17394,MDs,Read Only
3394,17395,RPH,Pharmacist
3395,17396,SRN,Pharmacist
3396,17397,RN,RN
3397,17398,RRT,RN
3398,17399,RN,Read Only
3399,17400,MD,Read Only
3400,17401,RO,Read Only
3401,17402,Res,Resident/Fellow/PA/NP
3402,17403,RO,Read Only
3403,17404,MD,Read Only
3404,17405,MD,Read Only
3405,17406,Res,Resident/Fellow/PA/NP
3406,17407,MD,Attending
3407,17408,RO,Read Only
3408,17409,PCT,PCT/NA
3409,17410,RO,Read Only
3410,17411,RO,Read Only
3411,17412,RO,Read Only
3412,17413,RO,Read Only
3413,17414,MD,Read Only
3414,17415,RO,Read Only
3415,17416,RO,Read Only
3416,17417,RO,Read Only
3417,17418,ms,Resident/Fellow/PA/NP
3418,17419,MD,Attending
3419,17420,PCT,Attending
3420,17421,MD,Attending
3421,17422,Res,Resident/Fellow/PA/NP
3422,17423,MD,Resident/Fellow/PA/NP
3423,17424,RO,Read Only
3424,17425,MD,Read Only
3425,17426,Res,Resident/Fellow/PA/NP
3426,17427,MD,Resident/Fellow/PA/NP
3427,17428,MDs,Resident/Fellow/PA/NP
3428,17429,RO,Read Only
3429,17430,RO,Read Only
3430,17431,RO,Read Only
3431,17432,MDs,Read Only
3432,17433,MD,Read Only
3433,17434,RO,Read Only
3434,17435,RN,RN
3435,17436,MD,Read Only
3436,17437,SW,Social Worker
3437,17438,NsgSt,Social Worker
3438,17439,RN,Social Worker
3439,17440,RN,RN
3440,17441,NP,RN
3441,17442,MD,Attending
3442,17443,RRT,Respiratory
3443,17444,MS,Read Only
3444,17445,RO,Read Only
3445,17446,RN,RN
3446,17447,Res,Resident/Fellow/PA/NP
3447,17448,MD,Resident/Fellow/PA/NP
3448,17449,RO,Read Only
3449,17450,MD,Attending
3450,17451,STD,Attending
3451,17452,UA,Attending
3452,17453,RN,Resident/Fellow/PA/NP
3453,17454,RN,Resident/Fellow/PA/NP
3454,17455,RO,Read Only
3455,17456,RO,Read Only
3456,17457,RN,RN
3457,17458,RN,RN
3458,17459,Dr,RN
3459,17460,MD,RN
3460,17461,RN,RN
3461,17462,RO,Read Only
3462,17463,RO,Read Only
3463,17464,RN,RN
3464,17465,MD,RN
3465,17466,RO,Read Only
3466,17467,MD,Read Only
3467,17468,RO,Read Only
3468,17469,RO,Read Only
3469,17470,RO,Read Only
3470,17471,RO,Read Only
3471,17472,RN,Read Only
3472,17473,UCO,UCO
3473,17474,RN,RN
3474,17475,Res,Resident/Fellow/PA/NP
3475,17476,RN,RN
3476,17477,RRT,RN
3477,17478,RN,RN
3478,17479,RRT,Respiratory
3479,17480,RN,RN
3480,17481,RO,Read Only
3481,17482,RN,Read Only
3482,17483,RO,Read Only
3483,17484,RO,Read Only
3484,17485,RN,RN
3485,17486,RN,RN
3486,17487,RRT,RN
3487,17488,MD,RN
3488,17489,MD,RN
3489,17490,RO,Read Only
3490,17491,RO,Read Only
3491,17492,MD,Read Only
3492,17493,RTSt,Read Only
3493,17494,RO,Read Only
3494,17495,RN,Read Only
3495,17496,RN,Read Only
3496,17497,RO,Read Only
3497,17498,MD,Read Only
3498,17499,RN,Read Only
3499,17500,RO,Read Only
3500,17501,RO,Read Only
3501,17502,RO,Read Only
3502,17503,Res,Read Only
3503,17504,MD,Read Only
3504,17505,Coord,Read Only
3505,17506,RO,Read Only
3506,17507,PT,Rehabilitation
3507,17508,RN,Rehabilitation
3508,17509,MD,Rehabilitation
3509,17510,MD,Rehabilitation
3510,17511,RN,Rehabilitation
3511,17512,RN,Rehabilitation
3512,17513,RO,Read Only
3513,17514,Res,Resident/Fellow/PA/NP
3514,17515,RO,Read Only
3515,17516,MD,Resident/Fellow/PA/NP
3516,17517,RN,Resident/Fellow/PA/NP
3517,17518,RO,Read Only
3518,17519,PCT,Read Only
3519,17520,RN,Case Manager
3520,17521,DI,Case Manager
3521,17522,Res,Resident/Fellow/PA/NP
3522,17523,RO,Read Only
3523,17524,DR,Read Only
3524,17525,RN,RN
3525,17526,STD,RN
3526,17527,MD,Resident/Fellow/PA/NP
3527,17528,STD,Resident/Fellow/PA/NP
3528,17529,MD,Resident/Fellow/PA/NP
3529,17530,MD,Resident/Fellow/PA/NP
3530,17531,RES,Read Only
3531,17532,RO,Read Only
3532,17533,RO,Read Only
3533,17534,RO,Read Only
3534,17535,RPh,Read Only
3535,17536,MS,Resident/Fellow/PA/NP
3536,17537,RO,Read Only
3537,17538,Res,Resident/Fellow/PA/NP
3538,17539,RO,Read Only
3539,17540,RO,Read Only
3540,17541,Res,Resident/Fellow/PA/NP
3541,17542,Res,Resident/Fellow/PA/NP
3542,17543,MD,Resident/Fellow/PA/NP
3543,17544,MD,Resident/Fellow/PA/NP
3544,17545,RO,Read Only
3545,17546,NuStud,Read Only
3546,17547,MD,Read Only
3547,17548,Res,Resident/Fellow/PA/NP
2798,16798,PharmD,Resident/Fellow/PA/NP
2799,16799,md,Read Only
2800,16800,RO,Read Only
2801,16801,RO,Read Only
2802,16802,Res,Resident/Fellow/PA/NP
2803,16803,UA,UCO
2804,16804,MD,UCO
2805,16805,RO,Read Only
2806,16806,IMD,IMD
2807,16807,SW,Social Worker
2808,16808,RO,Read Only
2809,16809,RO,Read Only
2810,16810,MD,Resident/Fellow/PA/NP
2811,16811,Res,Resident/Fellow/PA/NP
2812,16812,RO,Read Only
2813,16813,MDs,Read Only
2814,16814,Res,Resident/Fellow/PA/NP
2815,16815,RO,Read Only
2816,16816,RO,Read Only
2817,16817,MS,Read Only
2818,16818,RN,RN
2819,16819,MD,RN
2820,16820,RO,Read Only
2821,16821,RO,Read Only
2822,16822,RO,Read Only
2823,16823,UCO,Read Only
2824,16824,RTStu,Read Only
2825,16825,MS,UCO
2826,16826,MD,UCO
2827,16827,UA,UCO
2828,16828,Res,Resident/Fellow/PA/NP
2829,16829,Prog,Resident/Fellow/PA/NP
2830,16830,RO,Read Only
2831,16831,MS,Read Only
2832,16832,UCO,Read Only
2833,16833,RO,Read Only
2834,16834,RO,Read Only
2835,16835,RO,Read Only
2836,16836,UCO,UCO
2837,16837,RN,RN
2838,16838,RD,Dietitian
2839,16839,RO,Read Only
2840,16840,RO,Read Only
2841,16841,RO,Read Only
2842,16842,RPh,Read Only
2843,16843,ReschA,Read Only
2844,16844,RO,Read Only
2845,16845,StPHa,Read Only
2846,16846,CoWker,Read Only
2847,16847,CRA,Read Only
2848,16848,RRT,Read Only
2849,16849,RO,Read Only
2850,16850,PT,Read Only
2851,16851,MD,Read Only
2852,16852,Res,Resident/Fellow/PA/NP
2853,16853,DI,Dietitian
2854,16854,RT,Respiratory
2855,16855,MS,Respiratory
2856,16856,RO,Read Only
2857,16857,Res,Resident/Fellow/PA/NP
2858,16858,PHaD,Resident/Fellow/PA/NP
2859,16859,Res,Resident/Fellow/PA/NP
2860,16860,MD,Read Only
2861,16861,rn,RN
2862,16862,SW,Social Worker
2863,16863,Res,Resident/Fellow/PA/NP
2864,16864,rn,Resident/Fellow/PA/NP
2865,16865,RN,Resident/Fellow/PA/NP
2866,16866,RN,RN
2867,16867,MD,Attending
2868,16868,RO,Read Only
